,Unnamed: 0,Question_url,Question,Followers,Last_followed_date,Views,answers,merged
418,1,https://www.quora.com/Why-are-cons-upset-and-call-Amazon-Power-of-the-Rings-woke-because-it-uses-minorities-to-play-certain-characters-when-this-is-a-fantasy-world-with-Elves-Wizards-Dwarfs-dragons-etc,"Why are cons upset and call Amazon ""Power of the Rings"" woke because it uses minorities to play certain characters when this is a fantasy world with Elves, Wizards, Dwarfs, dragons, etc.?",2,2022-09-07,82100.0,36,0
419,89,https://www.quora.com/unanswered/How-do-I-format-a-PO-box-address,How do I format a PO box address?,1,2021-04-25,1300.0,0,0
420,108,https://www.quora.com/unanswered/Why-is-a-corrugated-cardboard-used-for-packaging,Why is a corrugated cardboard used for packaging?,1,2019-11-26,359.0,0,0
421,111,https://www.quora.com/unanswered/How-much-are-cardboard-boxes-and-how-are-they-made,"How much are cardboard boxes, and how are they made?",1,2021-05-11,1200.0,0,0
422,119,https://www.quora.com/unanswered/What-is-the-biggest-item-ever-shipped-in-a-cardboard-box,What is the biggest item ever shipped in a cardboard box?,1,2018-11-30,320.0,0,0
423,122,https://www.quora.com/unanswered/What-are-some-unique-names-for-cardboard-packaging,What are some unique names for cardboard packaging?,1,2020-10-15,54.0,0,0
424,129,https://www.quora.com/unanswered/What-are-the-advantages-of-cardboard-display-boxes,What are the advantages of cardboard display boxes?,1,2022-08-25,140.0,0,0
425,180,https://www.quora.com/unanswered/Since-both-Aziraphale-and-Crowley-from-Good-Omens-are-both-angels-technically-does-that-mean-they-re-brothers,"Since both Aziraphale and Crowley from Good Omens are both angels technically, does that mean they’re brothers?",1,2022-08-21,241.0,0,0
426,187,https://www.quora.com/unanswered/Who-is-more-influential-Elon-Musk-or-Jeff-Bezos,Who is more influential: Elon Musk or Jeff Bezos?,1,2019-01-23,508.0,0,0
427,192,https://www.quora.com/unanswered/Is-Tony-Stark-more-Elon-Musk-or-Jeff-Bezos,Is Tony Stark more Elon Musk or Jeff Bezos?,1,2019-07-14,475.0,0,0
428,200,https://www.quora.com/unanswered/What-do-you-think-of-Elon-Musk-Who-is-better-Elon-Musk-or-Jeff-Bezos,"What do you think of Elon Musk? Who is better, Elon Musk or Jeff Bezos?",1,2021-09-12,579.0,0,0
429,206,https://www.quora.com/unanswered/Between-Jeff-Bezos-and-Elon-Musk-who-is-more-selfish-Why,"Between Jeff Bezos and Elon Musk, who is more selfish? Why?",1,2020-09-21,52.0,0,0
430,209,https://www.quora.com/unanswered/Is-Elon-Musk-more-ruthless-than-Jeff-Bezos,Is Elon Musk more ruthless than Jeff Bezos?,1,2020-12-21,255.0,0,0
431,210,https://www.quora.com/unanswered/Why-was-Jeff-Bezos-jealous-of-Elon-Musk,Why was Jeff Bezos jealous of Elon Musk?,1,2020-02-04,603.0,0,0
432,212,https://www.quora.com/unanswered/Why-are-the-founders-of-Google-Larry-Page-and-Sergey-Brin-not-as-famous-as-Mark-Zuckerberg-or-Bill-Gates,"Why are the founders of Google, Larry Page and Sergey Brin, not as famous as Mark Zuckerberg or Bill Gates?",1,2022-01-21,110.0,0,0
433,213,https://www.quora.com/unanswered/Why-arent-Larry-Page-Sergey-Brin-or-Steve-Jobs-as-rich-as-Mark-Zuckerberg-Bill-Gates-or-Jeff-Bezos,"Why aren't Larry Page, Sergey Brin or Steve Jobs as rich as Mark Zuckerberg, Bill Gates or Jeff Bezos?",1,2019-12-04,392.0,0,0
434,223,https://www.quora.com/unanswered/Who-is-smarter-Sergey-Brin-or-Larry-Page-1,"Who is smarter, Sergey Brin or Larry Page?",1,2019-09-11,586.0,0,0
435,238,https://www.quora.com/unanswered/At-what-age-did-Sergey-Brin-start-Google,At what age did Sergey Brin start Google?,1,2022-07-31,18.0,0,0
436,241,https://www.quora.com/unanswered/Why-did-Larry-Page-and-Sergey-Brin-come-up-with-the-name-Google-for-his-company-what-did-it-represent,"Why did Larry Page and Sergey Brin come up with the name Google for his company, what did it represent?",1,2019-05-25,336.0,0,0
437,242,https://www.quora.com/unanswered/When-did-Sergey-Brin-go-into-Google,When did Sergey Brin go into Google?,1,2017-12-23,29.0,0,0
438,243,https://www.quora.com/unanswered/Are-Larry-Page-and-Sergey-Brin-brothers,Are Larry Page and Sergey Brin brothers?,1,2022-04-06,47.0,0,0
439,249,https://www.quora.com/unanswered/What-is-the-profile-of-Sergey-Brin,What is the profile of Sergey Brin?,1,2022-07-25,166.0,0,0
440,253,https://www.quora.com/unanswered/When-did-Sergey-Brin-get-married,When did Sergey Brin get married?,1,2021-11-28,70.0,0,0
441,257,https://www.quora.com/unanswered/Why-did-Larry-and-Sergey-start-a-company-leaving-a-promise-carrier,Why did Larry and Sergey start a company leaving a promise carrier?,1,2020-09-18,337.0,0,0
442,259,https://www.quora.com/unanswered/When-did-Larry-Page-leave-Google,When did Larry Page leave Google?,1,2022-04-06,121.0,0,0
443,265,https://www.quora.com/unanswered/How-did-Larry-Page-and-Sergey-Brin-trick-ex-Google-CEO-to-invent,How did Larry Page and Sergey Brin trick ex-Google CEO to invent?,1,2022-08-02,73.0,0,0
444,270,https://www.quora.com/unanswered/Why-is-Larry-Page-not-the-richest-man,Why is Larry Page not the richest man?,1,2022-04-06,97.0,0,0
445,278,https://www.quora.com/unanswered/If-Jeff-Bezos-consulted-with-Mackenzie-about-Amazon-Books-with-no-pre-nuptial-agreement-can-Mackenzie-take-over-Amazon-in-their-divorce,"If Jeff Bezos consulted with Mackenzie about Amazon Books, with no pre-nuptial agreement, can Mackenzie take over Amazon in their divorce?",1,2019-01-31,338.0,0,0
446,282,https://www.quora.com/unanswered/Who-is-Lauren-Sanchez-and-is-she-having-an-affair-with-Jeff-Bezos,Who is Lauren Sanchez and is she having an affair with Jeff Bezos?,1,2019-01-11,334.0,0,0
447,286,https://www.quora.com/unanswered/What-are-the-truths-about-the-Jeff-Bezos-and-Lauren-Sanchez-alleged-affair,What are the truths about the Jeff Bezos and Lauren Sanchez alleged affair?,1,2019-01-19,217.0,0,0
448,291,https://www.quora.com/unanswered/How-much-did-MacKenzie-Bezos-divorce-cost-Jeff-Bezos,How much did MacKenzie Bezos' divorce cost Jeff Bezos?,1,2022-03-18,138.0,0,0
449,294,https://www.quora.com/unanswered/What-do-you-think-of-Jeff-Bezos-divorcing-his-wife-as-a-woman-Why-do-people-say-shes-lucky-getting-lots-of-money,What do you think of Jeff Bezos divorcing his wife as a woman? Why do people say she's lucky getting lots of money?,1,2019-09-27,178.0,0,0
450,296,https://www.quora.com/unanswered/What-went-wrong-in-Jeff-Bezoss-relationship-with-her-wife,What went wrong in Jeff Bezos's relationship with her wife?,1,2019-03-14,149.0,0,0
451,298,https://www.quora.com/unanswered/Can-Jeff-Bezos-refuse-the-divorce,Can Jeff Bezos refuse the divorce?,1,2019-01-11,185.0,0,0
452,299,https://www.quora.com/unanswered/Why-does-the-wife-of-Jeff-Bezos-wants-to-divorce-with-him-is-it-because-35-billion-dollars-which-would-be-given-to-her-when-they-will-divorce-or-what-the-cause,"Why does the wife of Jeff Bezos wants to divorce with him, is it because 35 billion dollars which would be given to her when they will divorce or what the cause?",1,2019-04-06,834.0,0,0
453,303,https://www.quora.com/unanswered/What-are-your-thoughts-on-Jeff-Bezos-wife-getting-35bn-post-divorce,What are your thoughts on Jeff Bezos' wife getting $35bn post divorce?,1,2019-04-06,109.0,0,0
454,310,https://www.quora.com/unanswered/What-if-Amazon-founder-and-CEO-Jeff-Bezos-wife-divorce-with-him-and-took-her-shares-will-he-still-retain-in-top-spot,"What if Amazon founder and CEO, Jeff Bezos wife divorce with him and took her shares, will he still retain in top spot?",1,2019-10-25,202.0,0,0
455,311,https://www.quora.com/unanswered/Does-Jeff-Bezos-wife-own-half-of-Amazon-after-their-divorce,Does Jeff Bezos’ wife own half of Amazon after their divorce?,1,2020-05-28,494.0,0,0
456,313,https://www.quora.com/unanswered/Why-did-Jeff-Bezos-get-divorced-and-his-wife-got-divorced-instead-of-being-so-rich-How-can-we-see-this-is-all-a-relationship,Why did Jeff Bezos get divorced and his wife got divorced instead of being so rich? How can we see this is all a relationship?,1,2020-08-28,602.0,0,0
457,314,https://www.quora.com/unanswered/Why-did-Jeff-Bezos-have-an-affair,Why did Jeff Bezos have an affair?,1,2019-01-14,135.0,0,0
458,315,https://www.quora.com/unanswered/Why-didnt-Jeff-Bezos-just-cover-up-his-affair,Why didn't Jeff Bezos just cover up his affair?,1,2020-10-27,803.0,0,0
459,319,https://www.quora.com/unanswered/Is-it-true-that-Jeff-Bezos-has-an-affair-with-his-friends-wife-Is-it-the-reason-for-the-divorce,Is it true that Jeff Bezos has an affair with his friends wife? Is it the reason for the divorce?,1,2019-01-11,491.0,0,0
460,322,https://www.quora.com/unanswered/Which-big-deal-has-happened-for-the-divorce-in-Amazons-Jeff-Bezos-and-his-wife,Which big deal has happened for the divorce in Amazon's Jeff Bezos and his wife?,1,2019-04-05,150.0,0,0
461,327,https://www.quora.com/unanswered/How-old-was-Jeff-Bezos-when-he-divorced,How old was Jeff Bezos when he divorced?,1,2019-06-26,281.0,0,0
462,328,https://www.quora.com/unanswered/How-old-is-Jeff-Bezos-and-how-much-money-does-he-have,"How old is Jeff Bezos, and how much money does he have?",1,2021-06-13,360.0,0,0
463,329,https://www.quora.com/unanswered/How-old-is-Jeff-Bezoss-ex-wife,How old is Jeff Bezos's ex-wife?,1,2019-11-05,180.0,0,0
464,330,https://www.quora.com/unanswered/How-old-is-Jeff-Bezos-2,How old is Jeff Bezos?,1,2021-03-21,3100.0,0,0
465,331,https://www.quora.com/unanswered/How-old-was-Jeff-Bezos-when-he-became-a-billionaire,How old was Jeff Bezos when he became a billionaire?,1,2020-01-11,329.0,0,0
466,333,https://www.quora.com/unanswered/How-much-did-Jeff-Bezos-get-in-a-divorce,How much did Jeff Bezos get in a divorce?,1,2020-10-06,119.0,0,0
467,334,https://www.quora.com/unanswered/How-much-did-Jeff-Bezos-lose-in-the-divorce,How much did Jeff Bezos lose in the divorce?,1,2020-04-01,498.0,0,0
468,337,https://www.quora.com/unanswered/How-does-a-divorce-cost-Jeff-Bezos-the-title-of-the-worlds-richest-person,How does a divorce cost Jeff Bezos the title of the world's richest person?,1,2019-11-16,403.0,0,0
469,341,https://www.quora.com/unanswered/Is-Jeff-Bezos-depressed-after-his-divorce,Is Jeff Bezos depressed after his divorce?,1,2020-01-15,222.0,0,0
470,342,https://www.quora.com/unanswered/Do-you-think-that-Jeff-Bezos-feels-better-after-his-divorce,Do you think that Jeff Bezos feels better after his divorce?,1,2020-06-05,301.0,0,0
471,344,https://www.quora.com/unanswered/What-happened-next-on-the-divorce-of-Jeff-Bezos-Is-it-in-process-or-about-to-happen-soon,What happened next on the divorce of Jeff Bezos? Is it in process or about to happen soon?,1,2019-05-29,309.0,0,0
472,346,https://www.quora.com/unanswered/What-really-happened-to-Jeff-Bezos-marriage,What really happened to Jeff Bezos marriage?,1,2019-01-12,267.0,0,0
473,354,https://www.quora.com/unanswered/How-might-Jeff-Bezos-divorce-affect-his-16-4-stake-in-Amazon,How might Jeff Bezos' divorce affect his 16.4% stake in Amazon?,1,2019-01-10,411.0,0,0
474,356,https://www.quora.com/unanswered/How-will-Jeff-Bezos-affair-and-divorce-affect-his-ability-to-lead-Amazon-considering-he-hates-being-in-the-spotlight,"How will Jeff Bezos’ affair and divorce affect his ability to lead Amazon, considering he hates being in the spotlight?",1,2019-02-11,495.0,0,0
475,395,https://www.quora.com/unanswered/Who-pays-better-in-2022-Google-or-Microsoft,"Who pays better in 2022, Google or Microsoft?",1,2022-01-07,168.0,0,0
476,396,https://www.quora.com/unanswered/Will-Google-surpass-Microsoft-by-2022,Will Google surpass Microsoft by 2022?,1,2021-06-01,816.0,0,0
477,406,https://www.quora.com/unanswered/How-do-the-cultures-of-Facebook-and-Google-differ,How do the cultures of Facebook and Google differ?,1,2021-04-09,453.0,0,0
478,411,https://www.quora.com/unanswered/How-does-Apple-compare-to-Google,How does Apple compare to Google?,1,2018-09-25,248.0,0,0
479,431,https://www.quora.com/unanswered/Why-has-Netflix-started-to-hire-interns,Why has Netflix started to hire interns?,1,2021-04-06,425.0,0,0
480,439,https://www.quora.com/unanswered/Why-are-the-big-tech-companies-like-Facebook-and-Google-long-seen-as-some-of-the-world-s-most-desirable-workplaces-losing-some-of-their-shine,"Why are the big tech companies like Facebook and Google long seen as some of the world’s most desirable workplaces, losing some of their shine?",1,2019-12-11,447.0,0,0
481,446,https://www.quora.com/unanswered/What-is-the-experience-level-and-typical-salary-range-for-senior-developer-position-in-Apple-India,What is the experience level and typical salary range for senior developer position in Apple India?,1,2018-11-30,646.0,0,0
482,455,https://www.quora.com/unanswered/Is-Amazon-a-Silicon-Valley-company,Is Amazon a Silicon Valley company?,1,2022-02-17,257.0,0,0
483,456,https://www.quora.com/unanswered/Is-Netflix-a-tech-company,Is Netflix a “tech” company?,1,2019-12-20,223.0,0,0
484,457,https://www.quora.com/unanswered/Will-Silicon-Valley-be-on-Netflix,Will Silicon Valley be on Netflix?,1,2020-03-04,89.0,0,0
485,504,https://www.quora.com/unanswered/Is-it-true-that-Cisco-fires-employees-frequently-I-have-an-offer-from-Cisco-I-am-little-worried-about-job-stability,"Is it true that Cisco fires employees frequently? I have an offer from Cisco, I am little worried about job stability.",1,2020-07-28,384.0,0,0
486,523,https://www.quora.com/unanswered/Why-is-Amazon-listed-as-a-dangerous-place-to-work,Why is Amazon listed as a dangerous place to work?,1,2019-04-02,352.0,0,0
487,537,https://www.quora.com/unanswered/I-have-read-somewhere-that-Google-and-Amazon-are-getting-into-the-oil-business-and-they-will-use-AI-for-the-discovery-of-oil-Is-it-true,I have read somewhere that Google and Amazon are getting into the oil business and they will use AI for the discovery of oil. Is it true?,1,2020-07-12,266.0,0,0
488,538,https://www.quora.com/unanswered/Apple-Google-Tesla-Microsoft-or-Amazon-Which-of-these-companies-is-more-future-oriented-and-why,"Apple, Google, Tesla, Microsoft or Amazon. Which of these companies is more future oriented and why?",1,2019-04-26,216.0,0,0
489,547,https://www.quora.com/unanswered/Climate-change-Why-does-Google-Amazon-and-Microsoft-wants-to-be-in-oil-business-in-2020,"Climate change: Why does Google, Amazon and Microsoft wants to be in oil business in 2020?",1,2020-01-06,143.0,0,0
490,563,https://www.quora.com/unanswered/Whats-behind-the-success-of-Amazons-cloud-computing-services,What's behind the success of Amazon's cloud computing services?,1,2022-07-09,488.0,0,0
491,566,https://www.quora.com/unanswered/Is-cloud-computing-really-a-profitable-and-competitive-business-that-Google-Amazon-and-Microsoft-are-providing-so-many-services-at-almost-free-price,"Is cloud computing really a profitable and competitive business that Google, Amazon, and Microsoft are providing so many services at almost free price?",1,2020-10-05,188.0,0,0
492,573,https://www.quora.com/unanswered/What-is-better-than-cloud-computing,What is better than cloud computing?,1,2021-07-07,1600.0,0,0
493,575,https://www.quora.com/unanswered/Is-there-a-listing-out-there-of-the-types-of-technology-seen-in-cloud-computing,Is there a listing out there of the types of technology seen in cloud computing?,1,2019-09-23,395.0,0,0
494,581,https://www.quora.com/unanswered/What-do-enterprises-intend-to-do-with-artificial-intelligence,What do enterprises intend to do with artificial intelligence?,1,2019-09-08,652.0,0,0
495,583,https://www.quora.com/unanswered/How-does-artificial-intelligence-make-a-difference-to-enterprise-IT,How does artificial intelligence make a difference to enterprise IT?,1,2020-06-18,453.0,0,0
496,595,https://www.quora.com/unanswered/What-are-some-examples-of-artificial-intelligence-1,What are some examples of artificial intelligence?,1,2018-07-20,44.0,0,0
497,596,https://www.quora.com/unanswered/What-are-the-uses-of-artificial-intelligence-1,What are the uses of artificial intelligence?,1,2018-10-24,403.0,0,0
498,601,https://www.quora.com/unanswered/How-could-a-business-be-born-with-artificial-intelligence,How could a business be born with artificial intelligence?,1,2022-04-25,563.0,0,0
499,607,https://www.quora.com/unanswered/Are-there-examples-of-successful-usage-of-AI-s-in-an-enterprise,Are there examples of successful usage of AI’s in an enterprise?,1,,244.0,0,0
500,609,https://www.quora.com/unanswered/Is-there-any-example-or-a-way-where-we-can-see-a-blend-of-AI-and-SaaS-enterprise-solutions,Is there any example or a way where we can see a blend of AI and SaaS enterprise solutions?,1,2021-04-10,78.0,0,0
501,613,https://www.quora.com/unanswered/What-is-artificial-intelligence-and-how-important-is-it-in-todays-time,"What is artificial intelligence, and how important is it in today's time?",1,2021-11-03,763.0,0,0
502,623,https://www.quora.com/unanswered/Will-Google-become-the-world-leader-in-artificial-Intelligence,Will Google become the world leader in artificial Intelligence?,1,2019-03-09,238.0,0,0
503,626,https://www.quora.com/unanswered/How-can-India-become-a-world-leader-in-AI,How can India become a world leader in AI?,1,2019-09-27,216.0,0,0
504,631,https://www.quora.com/unanswered/What-would-happen-if-AI-becomes-self-aware,What would happen if AI becomes self-aware?,1,2020-07-24,210.0,0,0
505,637,https://www.quora.com/unanswered/Which-companies-will-remain-a-front-runner-in-the-artificial-intelligence-field-in-2021-22,Which companies will remain a front-runner in the artificial intelligence field in 2021-22?,1,2020-11-28,181.0,0,0
506,99,https://www.quora.com/How-can-I-ship-to-a-PO-Box,How can I ship to a PO Box?,1,2016-12-19,3400.0,1,0
507,104,https://www.quora.com/What-are-the-benefits-of-cardboard-boxes,What are the benefits of cardboard boxes?,1,2022-04-21,209.0,1,0
508,124,https://www.quora.com/What-are-cardboard-boxes,What are cardboard boxes?,1,2022-09-07,214.0,1,0
509,174,https://www.quora.com/Does-Good-Omens-on-Amazon-Prime-hint-at-a-relationship-between-Crowley-and-Aziraphale-or-am-I-reading-too-much-into-their-friendship,Does Good Omens on Amazon Prime hint at a relationship between Crowley and Aziraphale or am I reading too much into their friendship?,1,2019-06-10,866.0,1,0
510,191,https://www.quora.com/Who-is-the-most-influential-between-Elon-Musk-and-Jeff-Bezos-in-2021,Who is the most influential between Elon Musk and Jeff Bezos in 2021?,1,2021-02-26,220.0,1,0
511,195,https://www.quora.com/Who-has-a-brighter-future-Elon-Musk-or-Jeff-Bezos,"Who has a brighter future, Elon Musk or Jeff Bezos?",1,2021-05-14,474.0,1,0
512,202,https://www.quora.com/Who-is-the-better-CEO-Elon-Musk-or-Jeff-Bezos,"Who is the better CEO, Elon Musk or Jeff Bezos?",1,2021-12-03,7800.0,1,0
513,263,https://www.quora.com/When-did-Larry-Page-step-down-as-the-CEO-of-Google,When did Larry Page step down as the CEO of Google?,1,2022-04-06,216.0,1,0
514,277,https://www.quora.com/Did-Jeff-Bezos-get-a-pre-nup-with-his-new-girlfriend,Did Jeff Bezos get a pre-nup with his new girlfriend?,1,2020-08-20,3800.0,1,0
515,280,https://www.quora.com/Jeff-Bezos-Amazon-CEO-worth-137-billion-to-divorce-wife-of-25-years-So-does-this-mean-she-is-due-1-2-of-the-assets,"Jeff Bezos, Amazon CEO worth $137 billion, to divorce wife of 25 years. So, does this mean she is due 1/2 of the assets?",1,2019-01-10,539.0,1,0
516,285,https://www.quora.com/Is-Lauren-Sanchez-and-Jeff-bezos-a-good-match,Is Lauren Sanchez and Jeff bezos a good match?,1,2019-03-21,1400.0,1,0
517,308,https://www.quora.com/Why-would-a-man-like-Jeff-Bezos-ruin-his-marriage-by-having-an-affair,Why would a man like Jeff Bezos ruin his marriage by having an affair?,1,2019-01-12,900.0,1,0
518,338,https://www.quora.com/What-did-Jeff-Bezos-wife-get-in-the-divorce,What did Jeff Bezos' wife get in the divorce?,1,2019-05-22,581.0,1,0
519,343,https://www.quora.com/Is-it-true-that-Jeff-Bezos-wife-wants-38-billion-for-divorce,Is it true that Jeff Bezos’ wife wants 38 billion for divorce?,1,2019-06-30,311.0,1,0
520,348,https://www.quora.com/How-did-Jeff-Bezos-treat-his-second-wife,How did Jeff Bezos treat his second wife?,1,2019-07-27,294.0,1,0
521,377,https://www.quora.com/Which-company-is-better-to-work-for-Facebook-or-Microsoft,"Which company is better to work for, Facebook or Microsoft?",1,2021-10-22,1100.0,1,0
522,380,https://www.quora.com/Are-the-employees-of-Google-and-Microsoft-India-highly-overpaid-compared-to-the-work-they-do,Are the employees of Google and Microsoft India highly overpaid compared to the work they do?,1,2014-06-21,2800.0,1,0
523,454,https://www.quora.com/Is-Netflix-a-Silicon-Valley-company,Is Netflix a Silicon Valley company?,1,2022-05-24,280.0,1,0
524,485,https://www.quora.com/How-is-Microsoft-IDC-different-from-Microsoft-IT-How-should-I-prepare-for-the-placement-tests-for-any-of-them,How is Microsoft IDC different from Microsoft IT ? How should I prepare for the placement tests for any of them?,1,2015-08-12,5100.0,1,0
525,519,https://www.quora.com/I-joined-Amazon-4-months-back-I-am-really-having-bad-days-at-Amazon-I-am-not-related-to-work-balance-The-team-is-doing-something-useless-and-I-was-asked-to-do-the-same-Should-I-leave-Amazon,I joined Amazon 4 months back. I am really having bad days at Amazon. I am not related to work balance. The team is doing something useless and I was asked to do the same. Should I leave Amazon?,1,2015-07-25,9900.0,1,0
526,520,https://www.quora.com/What-is-the-easiest-job-at-the-Amazon-warehouse,What is the easiest job at the Amazon warehouse?,1,2020-07-08,18000.0,1,0
527,521,https://www.quora.com/How-does-Amazon-overtime-work,How does Amazon overtime work?,1,2019-07-23,54300.0,1,0
528,548,https://www.quora.com/How-are-technology-and-companies-like-Facebook-Google-Apple-Amazon-Microsoft-and-Tesla-changing-our-world-and-why-should-we-be-worried-about-what-lies-ahead,"How are technology and companies like Facebook, Google, Apple, Amazon, Microsoft, and Tesla changing our world, and why should we be worried about what lies ahead?",1,2021-10-19,845.0,1,0
529,564,https://www.quora.com/Does-Google-have-plans-to-compete-with-Microsoft-and-Amazon-in-cloud-computing-What-are-they,Does Google have plans to compete with Microsoft and Amazon in cloud computing? What are they?,1,2016-09-30,1300.0,1,0
530,577,https://www.quora.com/What-are-some-good-cloud-computing-technologies-in-2021,What are some good cloud computing technologies in 2021?,1,2021-02-21,973.0,1,0
531,580,https://www.quora.com/What-is-the-artificial-intelligence-of-things-and-how-can-it-help-enterprises,"What is the artificial intelligence of things, and how can it help enterprises?",1,2022-08-28,296.0,1,0
532,582,https://www.quora.com/Where-is-the-opportunity-for-traditional-enterprises-to-enter-artificial-intelligence,Where is the opportunity for traditional enterprises to enter artificial intelligence?,1,2020-08-29,313.0,1,0
533,584,https://www.quora.com/How-do-I-make-an-enterprise-comfortable-with-artificial-intelligence,How do I make an enterprise comfortable with artificial intelligence?,1,2022-01-03,378.0,1,0
534,585,https://www.quora.com/How-does-artificial-intelligence-relate-to-computing,How does artificial intelligence relate to computing?,1,2021-05-30,1400.0,1,0
535,589,https://www.quora.com/How-can-businesses-go-through-artificial-intelligence,How can businesses go through artificial intelligence?,1,2022-04-26,1200.0,1,0
536,594,https://www.quora.com/How-will-machine-learning-and-artificial-intelligence-change-your-business-in-the-coming-years,How will machine learning and artificial intelligence change your business in the coming years?,1,2018-11-19,27.0,1,0
537,602,https://www.quora.com/What-is-possible-with-artificial-intelligence-for-your-business,What is possible with artificial intelligence for your business?,1,2019-01-31,1700.0,1,0
538,615,https://www.quora.com/What-can-Artificial-Intelligence-do-and-what-is-it-not-able-to-do,What can Artificial Intelligence do-and what is it not able to do?,1,2019-03-29,746.0,1,0
539,627,https://www.quora.com/Will-Europe-be-the-leader-of-artificial-intelligence,Will Europe be the leader of artificial intelligence?,1,2019-04-29,381.0,1,0
540,635,https://www.quora.com/What-country-or-company-will-be-the-dominant-leader-in-AI-in-10-years,What country or company will be the dominant leader in AI in 10 years?,1,2021-07-08,7700.0,1,0
541,95,https://www.quora.com/If-I-get-a-PO-box-can-the-mail-addressed-to-it-be-deliver-to-my-house,"If I get a PO box, can the mail addressed to it be deliver to my house?",1,2019-06-19,5300.0,2,0
542,103,https://www.quora.com/Why-are-cardboard-boxes-good-for-packaging,Why are cardboard boxes good for packaging?,1,2022-08-13,92.0,2,0
543,113,https://www.quora.com/How-much-money-do-you-get-for-recycling-cardboard-boxes,How much money do you get for recycling cardboard boxes?,1,2020-01-17,3400.0,2,0
544,117,https://www.quora.com/Do-you-have-to-ship-in-a-cardboard-box,Do you have to ship in a cardboard box?,1,2022-04-30,523.0,2,0
545,120,https://www.quora.com/What-are-the-other-names-of-cardboard-packaging-boxes,What are the other names of cardboard packaging boxes?,1,2021-08-10,442.0,2,0
546,123,https://www.quora.com/What-are-packaging-boxes-called,What are packaging boxes called?,1,2021-06-10,1300.0,2,0
547,186,https://www.quora.com/Who-is-more-impressive-Elon-Musk-or-Jeff-Bezos,"Who is more impressive, Elon Musk or Jeff Bezos?",1,2021-03-23,1700.0,2,0
548,193,https://www.quora.com/Who-is-more-irreplaceable-Jeff-Bezos-or-Elon-Musk,"Who is more irreplaceable, Jeff Bezos or Elon Musk?",1,2019-01-22,1400.0,2,0
549,198,https://www.quora.com/Elon-Musk-or-Jeff-Bezos-who-is-more-cool,"Elon Musk or Jeff Bezos, who is more cool?",1,2019-06-11,393.0,2,0
550,204,https://www.quora.com/Who-is-the-best-entrepreneur-Elon-Musk-or-Jeff-Bezos,"Who is the best entrepreneur, Elon Musk or Jeff Bezos?",1,2021-06-23,698.0,2,0
551,231,https://www.quora.com/Successful-entrepreneurs-are-usually-slim-Bill-Gates-Steve-Jobs-Mark-Zuckerberg-Li-Ka-Shing-etc-Why,"Successful entrepreneurs are usually slim (Bill Gates, Steve Jobs, Mark Zuckerberg, Li Ka Shing, etc.). Why?",1,2016-03-11,3200.0,2,0
552,290,https://www.quora.com/Why-did-MacKenzie-Bezos-choose-to-donate-her-money-she-received-from-her-divorce-from-Jeff-Bezos,Why did MacKenzie Bezos choose to donate her money she received from her divorce from Jeff Bezos?,1,2019-05-30,441.0,2,0
553,320,https://www.quora.com/Why-is-Jeff-Bezoss-wife-keeping-any-amount-of-money-from-their-divorce,Why is Jeff Bezos's wife keeping any amount of money from their divorce?,1,2019-04-30,5900.0,2,0
554,336,https://www.quora.com/How-much-did-Jeff-Bezos-lose-in-his-divorce-Was-it-a-fair-amount,How much did Jeff Bezos lose in his divorce? Was it a fair amount?,1,2019-09-05,616.0,2,0
555,352,https://www.quora.com/What-did-Jeff-Bezos-lose-in-his-divorce,What did Jeff Bezos lose in his divorce?,1,2020-08-25,1500.0,2,0
556,459,https://www.quora.com/Is-Android-a-Silicon-Valley-company,Is Android a Silicon Valley company?,1,2018-03-12,438.0,2,0
557,486,https://www.quora.com/What-are-the-teams-in-Microsoft-IDC-Bangalore,"What are the teams in Microsoft IDC, Bangalore?",1,2017-05-06,10100.0,2,0
558,487,https://www.quora.com/Is-Microsoft-IT-now-merged-into-Microsoft-IDC-and-called-as-Microsoft-IDC,Is Microsoft IT now merged into Microsoft IDC and called as Microsoft IDC.?,1,2017-01-22,4100.0,2,0
559,492,https://www.quora.com/Which-company-is-more-powerful-Google-Facebook-or-Apple,"Which company is more powerful: Google, Facebook or Apple?",1,2019-07-03,1700.0,2,0
560,542,https://www.quora.com/How-is-AI-transforming-the-oil-and-gas-industry,How is AI transforming the oil and gas industry?,1,2019-04-26,207.0,2,0
561,554,https://www.quora.com/Is-a-Cloud-Computing-takes-us-back-in-the-development-of-computer-technology-with-just-the-single-idea-Amazon-Google-and-Microsoft-to-make-financial-use-of-their-outdated-servers-and-to-carry-out-Industrial-and,"Is a Cloud Computing takes us back in the development of computer technology with just the single idea Amazon, Google and Microsoft to make financial use of their outdated servers and to carry out Industrial and corporate Espionage?",1,2022-07-27,331.0,2,0
562,565,https://www.quora.com/How-does-Amazon-benefit-from-offering-cloud-computing-services,How does Amazon benefit from offering cloud computing services?,1,2022-04-17,903.0,2,0
563,94,https://www.quora.com/How-do-I-have-a-package-delivered-if-the-sender-wont-deliver-to-a-PO-box,How do I have a package delivered if the sender won't deliver to a PO box?,1,2022-08-20,2500.0,3,0
564,107,https://www.quora.com/Why-are-cardboard-boxes-used-for-shipping,Why are cardboard boxes used for shipping?,1,2022-04-30,541.0,3,0
